rv,jumps,dts,vix,rets,c,vixann
1.1103e-05,0.0,['9/01/2006'],4.096458333333334e-05,0.0038211,1.1102634202857e-05,11.13
3.0784e-05,0.0,['10/01/2006'],3.900119047619047e-05,-0.00035664,3.07841469926044e-05,10.86
1.8545e-05,0.0,['11/01/2006'],3.957791005291005e-05,0.0033598,1.85453449436401e-05,10.94
1.0611e-05,0.0,['12/01/2006'],4.148148148148148e-05,-0.0060464,1.06111584583665e-05,11.2
1.4783e-05,0.0,['13/01/2006'],4.1704001322751336e-05,0.0010879,1.47827939793765e-05,11.23
2.2691e-05,0.0,['17/01/2006'],4.690744047619048e-05,-0.003509,2.26913365148343e-05,11.91
5.2332e-05,0.0,['18/01/2006'],4.962384259259259e-05,-0.0039986,5.23315569293962e-05,12.25
1.388e-05,0.0,['19/01/2006'],4.7460449735449744e-05,0.005276,1.38800751759047e-05,11.98
6.1126e-05,0.0,['20/01/2006'],7.010370370370371e-05,-0.018351,6.11256728003387e-05,14.56
2.3138e-05,0.0,['23/01/2006'],6.416828703703706e-05,0.0020434,2.31382687770107e-05,13.93
3.8098e-05,0.0,['24/01/2006'],5.858336640211641e-05,0.0021261,3.80976816130434e-05,13.31
7.7134e-05,0.0,['25/01/2006'],5.477410714285713e-05,-0.001438,7.71343325849391e-05,12.87
5.2549e-05,0.0,['26/01/2006'],5.101071428571429e-05,0.0073813,5.25494090674253e-05,12.42
3.998e-05,2.58217780893549e-05,['27/01/2006'],4.738125e-05,0.007296,1.41586422627382e-05,11.97
8.9783e-06,0.0,['30/01/2006'],5.076458333333334e-05,0.0016349,8.97833976873039e-06,12.39
4.0509e-05,0.0,['31/01/2006'],5.545717592592593e-05,-0.0042953,4.05089180493001e-05,12.95
1.5214e-05,0.0,['1/02/2006'],5.0519047619047616e-05,0.0015612,1.52136526164022e-05,12.36
4.9634e-05,0.0,['2/02/2006'],5.788125000000001e-05,-0.0087272,4.96339709897287e-05,13.23
7.3331e-05,0.0,['3/02/2006'],5.554285714285716e-05,-0.0055469,7.33314320646138e-05,12.96
9.9362e-06,0.0,['6/02/2006'],5.623068783068782e-05,0.0010043,9.93623265988985e-06,13.04
2.6819e-05,0.0,['7/02/2006'],6.107410714285713e-05,-0.0079835,2.68190869974594e-05,13.59
2.5396e-05,0.0,['8/02/2006'],5.443416005291005e-05,0.0080862,2.53963004820431e-05,12.83
3.5662e-05,0.0,['9/02/2006'],5.692275132275131e-05,-0.0010122,3.56619748921114e-05,13.12
3.9983e-05,0.0,['10/02/2006'],5.477410714285713e-05,0.0025521,3.99832876915073e-05,12.87
2.0377e-05,0.0,['13/02/2006'],5.893601190476191e-05,-0.0033753,2.03768185081719e-05,13.35
3.6723e-05,2.10199231151921e-05,['14/02/2006'],4.962384259259259e-05,0.0098096,1.57026331476139e-05,12.25
3.9608e-05,0.0,['15/02/2006'],5.011114417989418e-05,0.0034518,3.96083000587088e-05,12.31
1.4669e-05,0.0,['16/02/2006'],4.3581481481481483e-05,0.0072327,1.46685995540423e-05,11.48
1.4699e-05,0.0,['17/02/2006'],4.769844576719576e-05,-0.0016692,1.46987173440918e-05,12.01
3.0838e-05,0.0,['21/02/2006'],5.09286044973545e-05,-0.0029337,3.08384665189316e-05,12.41
1.7289e-05,0.0,['22/02/2006'],4.667142857142858e-05,0.0073917,1.7288852017814e-05,11.88
5.0407e-05,0.0,['23/02/2006'],4.65928902116402e-05,-0.0038598,5.04065239395196e-05,11.87
1.1068e-05,0.0,['24/02/2006'],4.342976190476191e-05,0.0014977,1.1068194437732e-05,11.46
2.56e-05,0.0,['27/02/2006'],4.442066798941799e-05,0.0035914,2.55998112024123e-05,11.59
4.3771e-05,0.0,['28/02/2006'],5.035568783068783e-05,-0.010759,4.37709668066193e-05,12.34
2.2638e-05,0.0,['1/03/2006'],4.4038227513227504e-05,0.0082521,2.26381302496969e-05,11.54
5.1014e-05,0.0,['2/03/2006'],4.5422751322751334e-05,-0.001209,5.10139356722347e-05,11.72
4.6313e-05,0.0,['3/03/2006'],4.7302116402116416e-05,-0.0019096,4.63134815826433e-05,11.96
2.1009e-05,0.0,['6/03/2006'],5.367314814814816e-05,-0.0068688,2.10092960426111e-05,12.74
3.3791e-05,0.0,['7/03/2006'],5.300119047619046e-05,-0.0020832,3.37909256461241e-05,12.66
3.1964e-05,0.0,['8/03/2006'],5.01925925925926e-05,0.0020441,3.19637904898212e-05,12.32
2.8052e-05,0.0,['9/03/2006'],5.316878306878308e-05,-0.0044616,2.80524204572924e-05,12.68
3.2664e-05,0.0,['10/03/2006'],4.6436011904761906e-05,0.007282,3.26641679862528e-05,11.85
1.6523e-05,0.0,['13/03/2006'],4.2750297619047614e-05,0.0016837,1.65233628419234e-05,11.37
2.9437e-05,0.0,['14/03/2006'],3.814404761904762e-05,0.010367,2.94365458937142e-05,10.74
1.7283e-05,0.0,['15/03/2006'],4.260003306878306e-05,0.0046756,1.72827593003429e-05,11.35
1.9616e-05,0.0,['16/03/2006'],4.7460449735449744e-05,0.0018167,1.96155851017463e-05,11.98
7.8083e-06,0.0,['17/03/2006'],4.857619047619047e-05,0.00095683,7.80829281361354e-06,12.12
1.2244e-05,0.0,['20/03/2006'],4.5966964285714286e-05,-0.0012019,1.22444090584927e-05,11.79
3.799e-05,0.0,['21/03/2006'],4.4650925925925926e-05,-0.0064014,3.79901468090593e-05,11.62
1.6542e-05,0.0,['22/03/2006'],4.1555588624338634e-05,0.005957,1.65424095607424e-05,11.21
1.5965e-05,0.0,['23/03/2006'],4.1259556878306874e-05,-0.0023401,1.59651440977646e-05,11.17
2.9201e-05,1.87729164420396e-05,['24/03/2006'],4.140744047619048e-05,0.00079089,1.04277052672743e-05,11.19
4.6621e-06,0.0,['27/03/2006'],4.342976190476191e-05,-0.00077552,4.66207911383171e-06,11.46
3.6386e-05,0.0,['28/03/2006'],4.434404761904762e-05,-0.0064656,3.63863717127797e-05,11.58
2.7283e-05,0.0,['29/03/2006'],3.965029761904761e-05,0.007479,2.72831678112204e-05,10.95
3.4541e-05,0.0,['30/03/2006'],4.426749338624338e-05,-0.0020817,3.45411286914932e-05,11.57
1.5126e-05,0.0,['31/03/2006'],4.290082671957673e-05,-0.0039294,1.51263937331515e-05,11.39
6.246e-05,0.0,['3/04/2006'],4.426749338624338e-05,0.0019204,6.24602600186277e-05,11.57
2.0107e-05,0.0,['4/04/2006'],4.103822751322751e-05,0.0060992,2.01073878070425e-05,11.14
9.8817e-06,0.0,['5/04/2006'],4.096458333333334e-05,0.0042795,9.88174767789586e-06,11.13
2.4914e-05,0.0,['6/04/2006'],4.335400132275132e-05,-0.0019311,2.49135047007007e-05,11.45
4.7983e-05,0.0,['7/04/2006'],4.970489417989419e-05,-0.010252,4.79834724617304e-05,12.26
1.5544e-05,0.0,['10/04/2006'],4.913892195767195e-05,0.00074847,1.55439034157703e-05,12.19
3.7884e-05,0.0,['11/04/2006'],5.5886243386243397e-05,-0.0077742,3.78844937655263e-05,13.0
7.7283e-06,0.0,['12/04/2006'],5.3841798941798944e-05,0.0015768,7.72830316650067e-06,12.76
3.5036e-05,0.0,['13/04/2006'],5.0682671957671966e-05,0.00044229,3.50357179863789e-05,12.38
1.9771e-05,0.0,['17/04/2006'],5.23334656084656e-05,-0.0028823,1.97713855480771e-05,12.58
7.1289e-05,0.0,['18/04/2006'],4.297619047619048e-05,0.01701,7.12891649896326e-05,11.4
1.956e-05,0.0,['19/04/2006'],4.237513227513229e-05,0.0019944,1.95601923720059e-05,11.32
6.4607e-05,0.0,['20/04/2006'],4.480476190476191e-05,0.0011673,6.4607398299462e-05,11.64
2.4968e-05,0.0,['21/04/2006'],4.442066798941799e-05,-0.00044234,2.49679612763304e-05,11.59
3.543e-05,2.00451087381694e-05,['24/04/2006'],4.5655588624338625e-05,-0.0019624,1.53852478203734e-05,11.75
3.8839e-05,0.0,['25/04/2006'],4.5655588624338625e-05,-0.0046809,3.88391145262415e-05,11.75
4.2057e-05,0.0,['26/04/2006'],4.573333333333334e-05,0.0024313,4.20565293923472e-05,11.76
0.00011362,0.0,['27/04/2006'],4.635767195767196e-05,0.0035786,0.000113620961570524,11.84
2.4786e-05,0.0,['28/04/2006'],4.442066798941799e-05,0.0005418,2.47855025270517e-05,11.59
4.6318e-05,3.79179056189595e-05,['1/05/2006'],5.200119047619046e-05,-0.0042277,8.40014308800165e-06,12.54
1.4763e-05,0.0,['2/05/2006'],4.753971560846561e-05,0.0058742,1.47629984939528e-05,11.99
1.4446e-05,0.0,['3/05/2006'],4.753971560846561e-05,-0.0037696,1.44462812754723e-05,11.99
2.0482e-05,0.0,['4/05/2006'],4.651441798941799e-05,0.0032058,2.04819995414347e-05,11.86
5.3674e-05,0.0,['5/05/2006'],4.4650925925925926e-05,0.010567,5.36738488647997e-05,11.62
5.7843e-06,0.0,['8/05/2006'],4.761904761904762e-05,-0.0012752,5.78433019154084e-06,12.0
3.8334e-06,0.0,['9/05/2006'],4.753971560846561e-05,0.00024912,3.83335739827381e-06,11.99
3.3717e-05,0.0,['10/05/2006'],4.588902116402116e-05,-0.0016544,3.37169712669452e-05,11.78
4.0267e-05,0.0,['11/05/2006'],5.158733465608466e-05,-0.012806,4.02666795643892e-05,12.49
3.6638e-05,0.0,['12/05/2006'],6.65860119047619e-05,-0.011693,3.66380931573029e-05,14.19
4.352e-05,0.0,['15/05/2006'],6.089447751322754e-05,0.0026928,4.35201476434586e-05,13.57
1.7493e-05,0.0,['16/05/2006'],5.893601190476191e-05,-0.0017247,1.74928607982203e-05,13.35
0.00013628,0.0,['17/05/2006'],8.742976190476193e-05,-0.016885,0.000136280759878127,16.26
3.5416e-05,0.0,['18/05/2006'],9.545638227513227e-05,-0.0066666,3.54156027247845e-05,16.99
6.7166e-05,0.0,['19/05/2006'],9.760330687830689e-05,0.0041048,6.71662620645662e-05,17.18
7.7929e-05,0.0,['22/05/2006'],0.00010383544973544974,-0.0038353,7.79288655059135e-05,17.72
9.9435e-05,0.0,['23/05/2006'],0.00011026044973544975,-0.0042558,9.94348345536824e-05,18.26
0.00012215,0.0,['24/05/2006'],9.965925925925927e-05,0.0013994,0.000122146617359612,17.36
6.7684e-05,0.0,['25/05/2006'],7.944775132275133e-05,0.011628,6.7683555006899e-05,15.5
1.3069e-05,0.0,['26/05/2006'],6.724457671957673e-05,0.0055452,1.30693635348387e-05,14.26
7.2389e-05,5.36122888002569e-05,['30/05/2006'],0.0001151440476190476,-0.015728,1.87771077100795e-05,18.66
4.5974e-05,0.0,['31/05/2006'],8.93761904761905e-05,0.0076353,4.59740697213525e-05,16.44
2.6622e-05,0.0,['1/06/2006'],6.971904761904762e-05,0.011905,2.66219481947423e-05,14.52
3.3722e-05,0.0,['2/06/2006'],6.781164021164022e-05,0.002184,3.37224532274072e-05,14.32
4.965e-05,0.0,['5/06/2006'],9.167410714285713e-05,-0.017536,4.96502157794458e-05,16.65
0.00010917,0.0,['6/06/2006'],9.942976190476191e-05,-0.0015815,0.000109165064148847,17.34
7.1012e-05,0.0,['7/06/2006'],0.0001047751322751323,-0.0060086,7.10124006922347e-05,17.8
0.00012504,0.0,['8/06/2006'],0.0001113500330687831,0.0013684,0.00012504421374037,18.35
5.6615e-05,0.0,['9/06/2006'],0.00010857619047619047,-0.0047178,5.66145511343032e-05,18.12
7.1951e-05,0.0,['12/06/2006'],0.0001452783068783069,-0.012329,7.19507842133744e-05,20.96
0.0001736,0.0,['13/06/2006'],0.00018747225529100526,-0.010806,0.000173602164390751,23.81
8.8336e-05,0.0,['14/06/2006'],0.0001522921957671958,0.0052672,8.83359902013682e-05,21.46
9.3015e-05,0.0,['15/06/2006'],8.360119047619049e-05,0.020389,9.30148297877653e-05,15.9
3.0409e-05,0.0,['16/06/2006'],9.84002976190476e-05,-0.0029125,3.04085480745089e-05,17.25
7.5422e-05,0.0,['19/06/2006'],0.00010512860449735449,-0.0090952,7.54218595347641e-05,17.83
3.7058e-05,0.0,['20/06/2006'],9.211511243386245e-05,-8.0645e-05,3.70583059711731e-05,16.69
6.6116e-05,0.0,['21/06/2006'],7.965291005291005e-05,0.0094236,6.61158458503056e-05,15.52
3.0857e-05,0.0,['22/06/2006'],8.339100529100529e-05,-0.0047328,3.08568040544538e-05,15.88
5.0481e-05,0.0,['23/06/2006'],8.349606481481484e-05,-0.00047371,5.0481382591749e-05,15.89
1.3031e-05,0.0,['26/06/2006'],8.068267195767197e-05,0.0043833,1.30309791916519e-05,15.62
2.6525e-05,0.0,['27/06/2006'],8.894179894179892e-05,-0.0088907,2.65246035578896e-05,16.4
1.8911e-05,0.0,['28/06/2006'],8.244844576719576e-05,0.0054627,1.89107239550493e-05,15.79
0.00013761,0.0,['29/06/2006'],5.614447751322752e-05,0.020952,0.000137608115676507,13.03
1.2876e-05,0.0,['30/06/2006'],5.6576190476190486e-05,-0.0012894,1.28763783515973e-05,13.08
1.1782e-05,0.0,['3/07/2006'],5.631696428571429e-05,0.0071022,1.17824980757354e-05,13.05
8.0913e-05,0.0,['5/07/2006'],6.62111441798942e-05,-0.0072989,8.09127937281463e-05,14.15
2.2302e-05,0.0,['6/07/2006'],6.161458333333335e-05,0.0023342,2.23021078623943e-05,13.65
4.5635e-05,0.0,['7/07/2006'],6.453733465608469e-05,-0.0066239,4.56353089943595e-05,13.97
3.2251e-05,0.0,['10/07/2006'],6.500013227513226e-05,0.0016266,3.22513140142581e-05,14.02
4.3184e-05,0.0,['11/07/2006'],5.709642857142859e-05,0.0038348,4.31842085787584e-05,13.14
4.7581e-05,0.0,['12/07/2006'],6.943125e-05,-0.010762,4.75812234681925e-05,14.49
8.5515e-05,0.0,['13/07/2006'],0.0001046574404761905,-0.01309,8.55153024522539e-05,17.79
5.9202e-05,0.0,['14/07/2006'],0.00010773892195767195,-0.004736,5.92022018117936e-05,18.05
1.4032e-05,0.0,['17/07/2006'],0.00011489735449735452,-0.0018132,1.40322919169881e-05,18.64
0.00010173,0.0,['18/07/2006'],0.00010406997354497351,0.0019021,0.000101732037353265,17.74
9.7251e-05,0.0,['19/07/2006'],7.996114417989418e-05,0.018389,9.72512860090968e-05,15.55
1.7866e-05,0.0,['20/07/2006'],8.689289021164024e-05,-0.0083071,1.78659182272234e-05,16.21
5.7052e-05,0.0,['21/07/2006'],0.00010011904761904762,-0.0068843,5.70519579612165e-05,17.4
7.9142e-05,0.0,['24/07/2006'],7.42064814814815e-05,0.016033,7.9141903630998e-05,14.98
6.3765e-05,0.0,['25/07/2006'],7.292410714285715e-05,0.0067358,6.37652253471557e-05,14.85
2.9886e-05,0.0,['26/07/2006'],7.068267195767196e-05,-0.00027581,2.98862276217875e-05,14.62
4.2057e-05,2.94877647664829e-05,['27/07/2006'],7.381071428571429e-05,-0.0043759,1.25689508640021e-05,14.94
8.5332e-05,0.0,['28/07/2006'],6.79063822751323e-05,0.011577,8.53320771720633e-05,14.33
1.2812e-05,0.0,['31/07/2006'],7.390955687830687e-05,-0.0011196,1.28122468456522e-05,14.95
3.6675e-05,2.45650625868344e-05,['1/08/2006'],7.490162037037037e-05,-0.0043178,1.21098194847852e-05,15.05
4.0776e-05,0.0,['2/08/2006'],6.800119047619049e-05,0.0057269,4.07759186748748e-05,14.34
4.2859e-05,0.0,['3/08/2006'],6.914404761904764e-05,0.0013758,4.28589660131095e-05,14.46
7.5174e-05,0.0,['4/08/2006'],6.800119047619049e-05,-0.00071113,7.51740339179919e-05,14.34
1.3409e-05,0.0,['7/08/2006'],7.67040013227513e-05,-0.0024655,1.34091296563563e-05,15.23
1.8261e-05,0.0,['8/08/2006'],7.67040013227513e-05,-0.0035721,1.82608543807449e-05,15.23
6.846e-05,0.0,['9/08/2006'],7.640211640211641e-05,-0.0045957,6.84600298106794e-05,15.2
1.7885e-05,0.0,['10/08/2006'],6.914404761904764e-05,0.0043676,1.78850893103064e-05,14.46
2.3041e-05,0.0,['11/08/2006'],6.762235449735452e-05,-0.0037673,2.30405790756688e-05,14.3
4.4896e-05,0.0,['14/08/2006'],6.724457671957673e-05,0.0013178,4.4896467939889e-05,14.26
6.7907e-05,0.0,['15/08/2006'],5.955568783068783e-05,0.013332,6.7907238222217e-05,13.42
2.0445e-05,0.0,['16/08/2006'],5.09286044973545e-05,0.0077822,2.04447311398972e-05,12.41
1.6293e-05,0.0,['17/08/2006'],4.9542857142857154e-05,0.0018282,1.62934940584487e-05,12.24
1.1997e-05,0.0,['18/08/2006'],4.480476190476191e-05,0.003393,1.19970338079943e-05,11.64
1.5189e-05,0.0,['21/08/2006'],4.938108465608466e-05,-0.0029153,1.51894371771632e-05,12.22
1.3486e-05,0.0,['22/08/2006'],4.913892195767195e-05,0.00046209,1.348604669499e-05,12.19
2.1073e-05,0.0,['23/08/2006'],5.0846560846560844e-05,-0.0047311,2.10733208644323e-05,12.4
1.7493e-05,0.0,['24/08/2006'],5.0846560846560844e-05,0.0026423,1.74933526019394e-05,12.4
4.7153e-06,0.0,['25/08/2006'],5.011114417989418e-05,-0.00054798,4.71530250530961e-06,12.31
1.2288e-05,0.0,['28/08/2006'],4.9058333333333324e-05,0.0051975,1.22882898124749e-05,12.18
2.2563e-05,0.0,['29/08/2006'],4.9867195767195764e-05,0.0019565,2.25625669239829e-05,12.28
1.3344e-05,0.0,['30/08/2006'],4.938108465608466e-05,-0.00015331,1.3344341930941e-05,12.22
5.2767e-06,0.0,['31/08/2006'],5.011114417989418e-05,-0.00054445,5.27672696439221e-06,12.31
2.4394e-05,0.0,['1/09/2006'],4.7302116402116416e-05,0.005477,2.43943292361995e-05,11.96
1.3963e-05,0.0,['5/09/2006'],5.275029761904762e-05,0.0020576,1.39626103463032e-05,12.63
4.405e-05,0.0,['6/09/2006'],6.242976190476189e-05,-0.010323,4.40498165726904e-05,13.74
3.5218e-05,0.0,['7/09/2006'],6.370846560846562e-05,-0.0046799,3.52179251694899e-05,13.88
7.3763e-06,0.0,['8/09/2006'],5.727037037037038e-05,0.0037025,7.37634853967908e-06,13.16
5.2675e-05,0.0,['11/09/2006'],5.580029761904764e-05,0.00045416,5.26745962955161e-05,12.99
2.6199e-05,0.0,['12/09/2006'],4.698624338624339e-05,0.010275,2.61990489507675e-05,11.92
1.4619e-05,0.0,['13/09/2006'],4.133346560846561e-05,0.0038772,1.46191145332578e-05,11.18
8.8513e-06,0.0,['14/09/2006'],4.411458333333334e-05,-0.0012831,8.85129186226193e-06,11.55
3.2581e-05,0.0,['15/09/2006'],4.573333333333334e-05,0.0024889,3.25811697194029e-05,11.76
1.8671e-05,0.0,['18/09/2006'],4.588902116402116e-05,0.0013027,1.86711841309941e-05,11.78
2.0359e-05,0.0,['19/09/2006'],4.7460449735449744e-05,-0.0020684,2.0358751686373e-05,11.98
4.4509e-05,3.19821609143368e-05,['20/09/2006'],4.290082671957673e-05,0.005212,1.25264622440539e-05,11.39
2.4504e-05,0.0,['21/09/2006'],4.962384259259259e-05,-0.0055382,2.45042021510706e-05,12.25
1.7261e-05,0.0,['22/09/2006'],5.2416699735449746e-05,-0.0025753,1.72609194765789e-05,12.59
5.3199e-05,0.0,['25/09/2006'],4.857619047619047e-05,0.0091843,5.31992800400731e-05,12.12
4.0409e-05,0.0,['26/09/2006'],4.396193783068783e-05,0.0072093,4.04085932860189e-05,11.53
9.9351e-06,0.0,['27/09/2006'],4.434404761904762e-05,0.00030675,9.93508695715107e-06,11.58
7.5764e-06,0.0,['28/09/2006'],4.5422751322751334e-05,0.0015024,7.57642211655328e-06,11.72
8.0929e-06,0.0,['29/09/2006'],4.7460449735449744e-05,-0.0022208,8.09288546702915e-06,11.98
2.0502e-05,0.0,['2/10/2006'],5.225029761904763e-05,-0.003134,2.05015283871798e-05,12.57
3.0458e-05,0.0,['3/10/2006'],4.9542857142857154e-05,0.0019355,3.04580171827378e-05,12.24
3.1617e-05,0.0,['4/10/2006'],4.651441798941799e-05,0.011735,3.16169145865709e-05,11.86
8.4828e-06,0.0,['5/10/2006'],4.7460449735449744e-05,0.0020867,8.4828190699434e-06,11.98
4.3143e-05,0.0,['6/10/2006'],4.4191005291005296e-05,-0.0020645,4.31433874889079e-05,11.56
1.1786e-05,0.0,['9/10/2006'],4.5113227513227516e-05,0.00042212,1.17863762313606e-05,11.68
9.514e-06,0.0,['10/10/2006'],4.388571428571429e-05,0.0019675,9.51404242410132e-06,11.52
2.3186e-05,0.0,['11/10/2006'],4.4650925925925926e-05,-0.0025008,2.31859474810185e-05,11.62
2.3836e-05,0.0,['12/10/2006'],4.067066798941799e-05,0.0096137,2.38355992460611e-05,11.09
7.4745e-06,0.0,['13/10/2006'],3.821511243386243e-05,0.001796,7.47451589501198e-06,10.75
6.0668e-06,0.0,['16/10/2006'],4.067066798941799e-05,0.00275,6.06679169521549e-06,11.09
5.3651e-05,0.0,['17/10/2006'],4.550029761904762e-05,-0.003534,5.36509064821515e-05,11.73
4.4933e-05,0.0,['18/10/2006'],4.2525000000000004e-05,0.0010256,4.49327589296691e-05,11.34
9.7197e-06,0.0,['19/10/2006'],3.928902116402116e-05,0.00090023,9.71974316762402e-06,10.9
7.746e-06,0.0,['20/10/2006'],3.736669973544974e-05,0.00090672,7.74598681514234e-06,10.63
3.0077e-05,0.0,['23/10/2006'],4.05973544973545e-05,0.0060917,3.00766277153083e-05,11.08
1.0969e-05,0.0,['24/10/2006'],3.84287037037037e-05,0.00049387,1.09686093836929e-05,10.78
9.241e-06,0.0,['25/10/2006'],3.7577910052910054e-05,0.00332,9.24103216811399e-06,10.66
2.4183e-05,0.0,['26/10/2006'],3.6876190476190475e-05,0.0051395,2.41827059045367e-05,10.56
2.969e-05,0.0,['27/10/2006'],3.8571428571428584e-05,-0.0077699,2.96897694609937e-05,10.8
1.6728e-05,0.0,['30/10/2006'],4.148148148148148e-05,-0.00018867,1.67279704858612e-05,11.2
2.3792e-05,0.0,['31/10/2006'],4.074404761904762e-05,-0.00042102,2.3792371128865e-05,11.1
2.8708e-05,0.0,['1/11/2006'],4.3809556878306875e-05,-0.006819,2.87081607290984e-05,11.51
2.2402e-05,0.0,['2/11/2006'],4.3127116402116396e-05,-0.00075322,2.24022966774661e-05,11.42
1.058e-05,0.0,['3/11/2006'],4.118571428571429e-05,-0.001662,1.0579551962969e-05,11.16
3.487e-05,2.12665364632581e-05,['6/11/2006'],4.118571428571429e-05,0.010721,1.36036624825714e-05,11.16
2.7567e-05,0.0,['7/11/2006'],4.067066798941799e-05,0.0024618,2.75672285556874e-05,11.09
2.313e-05,0.0,['8/11/2006'],3.821511243386243e-05,0.0022321,2.31296982426213e-05,10.75
1.9484e-05,0.0,['9/11/2006'],4.0086011904761914e-05,-0.0050783,1.94836747575201e-05,11.01
7.8183e-06,0.0,['10/11/2006'],3.8500033068783064e-05,0.0012249,7.81828667739039e-06,10.79
1.9915e-05,0.0,['13/11/2006'],3.900119047619047e-05,0.0029005,1.99154036953682e-05,10.86
4.2597e-05,0.0,['14/11/2006'],3.645833333333333e-05,0.006307,4.25970953962186e-05,10.5
1.3014e-05,0.0,['15/11/2006'],3.5150826719576735e-05,0.0025948,1.30142075536981e-05,10.31
1.5931e-05,0.0,['16/11/2006'],3.413544973544974e-05,0.0019595,1.5930540790683e-05,10.16
9.6895e-06,0.0,['17/11/2006'],3.3400297619047624e-05,0.00088553,9.68952985663438e-06,10.05
1.2007e-05,0.0,['20/11/2006'],3.2870667989418e-05,-0.00012136,1.20067337616578e-05,9.97
2.4405e-06,0.0,['21/11/2006'],3.241071428571429e-05,0.0014624,2.44046170957851e-06,9.9
1.0354e-05,0.0,['22/11/2006'],3.400119047619048e-05,0.0023426,1.03535073597446e-05,10.14
2.4831e-05,0.0,['24/11/2006'],3.807304894179895e-05,-0.0036551,2.48311647631973e-05,10.73
5.1976e-05,0.0,['27/11/2006'],5.0029761904761915e-05,-0.013445,5.19756294776599e-05,12.3
2.1921e-05,0.0,['28/11/2006'],4.4650925925925926e-05,0.0031349,2.19212212475896e-05,11.62
5.4298e-05,0.0,['29/11/2006'],3.878601190476191e-05,0.0090747,5.42984582736543e-05,10.83
5.9166e-05,0.0,['30/11/2006'],3.9361144179894184e-05,0.001307,5.91663922928844e-05,10.91
7.2475e-05,0.0,['1/12/2006'],4.4958862433862436e-05,-0.0034605,7.24746535070156e-05,11.66
3.4662e-05,0.0,['4/12/2006'],4.1704001322751336e-05,0.0090194,3.46624873567895e-05,11.23
5.8433e-06,0.0,['5/12/2006'],4.200162037037037e-05,0.004278,5.84329658928821e-06,11.27
9.6259e-06,0.0,['6/12/2006'],4.245003306878307e-05,-0.0013367,9.6258841160133e-06,11.33
2.8658e-05,0.0,['7/12/2006'],5.308495370370371e-05,-0.0040918,2.86576512525741e-05,12.67
2.6563e-05,0.0,['8/12/2006'],4.817622354497355e-05,0.0015125,2.65634398271538e-05,12.07
8.6106e-06,0.0,['11/12/2006'],3.793125000000001e-05,0.0024308,8.61060824346475e-06,10.71
2.6126e-05,0.0,['12/12/2006'],3.750744047619048e-05,-0.00099852,2.61263981671949e-05,10.65
1.4931e-05,0.0,['13/12/2006'],3.426997354497355e-05,0.0015858,1.49312440549217e-05,10.18
3.6478e-05,2.93497421466166e-05,['14/12/2006'],3.2870667989418e-05,0.0082144,7.12786478386271e-06,9.97
1.5263e-05,0.0,['15/12/2006'],3.3400297619047624e-05,0.00115,1.52634321016144e-05,10.05
1.6893e-05,0.0,['18/12/2006'],3.7156084656084654e-05,-0.0030532,1.68931557556933e-05,10.6
2.4001e-05,0.0,['19/12/2006'],3.508267195767197e-05,0.0021417,2.40011207596732e-05,10.3
6.103e-06,0.0,['20/12/2006'],3.481071428571428e-05,-0.0012845,6.10302117232267e-06,10.26
1.1849e-05,0.0,['21/12/2006'],3.6666964285714284e-05,-0.0036448,1.18485414334046e-05,10.53
